Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,106953,-,-,-,36.33,-110.74,-7,1959,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure
1998,5,23,13,30,108,984,1021,108,984,1021,3,-6,21.92,4,0.163,3.6,0.7020000000000001,253.4,15.11,20,800.0
1998,5,23,14,0,376,535,854,105,976,976,8,-6,26.89,4,0.163,3.7,0.717,256.90000000000003,14.84,20,800.0
1998,5,23,14,30,374,506,802,103,964,917,8,-6,32.39,0,0.163,3.6,0.734,256.90000000000003,15.780000000000001,20,800.0
1998,5,23,15,0,338,483,718,102,944,844,8,-6,38.18,0,0.163,3.6,0.752,261.7,15.58,20,800.0
1998,5,23,15,30,288,465,622,98,922,760,8,-6,44.13,0,0.163,3.3000000000000003,0.77,261.7,15.58,19,800.0
1998,5,23,16,0,236,481,545,94,891,665,8,-6,50.14,1,0.163,3.1,0.788,268.1,15.71,19,800.0
1998,5,23,16,30,260,177,359,88,855,564,6,-6,56.18,1,0.163,2.7,0.801,268.1,16.72,18,800.0
1998,5,23,17,0,206,182,291,81,806,457,6,-6,62.2,0,0.163,2.4000000000000004,0.8150000000000001,277.7,17.18,18,800.0
1998,5,23,17,30,127,11,132,72,741,347,6,-6,68.18,0,0.163,1.7000000000000002,0.8200000000000001,277.7,18.29,17,800.0
1998,5,23,18,0,93,7,95,60,654,239,7,0,74.08,0,0.163,1.0,0.8260000000000001,304.2,31.09,17,800.0
1998,5,23,18,30,18,0,18,46,513,136,8,0,79.87,0,0.163,1.0,0.8270000000000001,304.2,35.31,15,800.0
1998,5,23,19,0,6,0,6,26,281,48,8,0,85.53,1,0.163,1.1,0.8280000000000001,345.5,36.46,14,800.0
1998,5,23,19,30,0,0,0,0,0,0,7,0,91.02,0,0.163,1.1,0.8290000000000001,345.5,38.910000000000004,13,800.0
1998,5,23,20,0,0,0,0,0,0,0,7,-2,96.29,0,0.163,1.1,0.8310000000000001,10.100000000000001,34.58,13,800.0
1998,5,23,20,30,0,0,0,0,0,0,7,-2,101.3,0,0.163,1.0,0.8310000000000001,10.100000000000001,34.59,12,800.0
1998,5,23,21,0,0,0,0,0,0,0,0,-3,105.98,0,0.163,0.9,0.8320000000000001,33.300000000000004,32.76,12,800.0
1998,5,23,21,30,0,0,0,0,0,0,0,-3,110.26,0,0.163,0.7000000000000001,0.8300000000000001,33.300000000000004,34.980000000000004,12,800.0
1998,5,23,22,0,0,0,0,0,0,0,0,-3,114.07000000000001,1,0.163,0.5,0.8280000000000001,72.8,33.75,12,800.0
1998,5,23,22,30,0,0,0,0,0,0,0,-3,117.31,0,0.163,0.5,0.8230000000000001,72.8,36.050000000000004,11,800.0
1998,5,23,23,0,0,0,0,0,0,0,0,-3,119.9,0,0.163,0.6000000000000001,0.8190000000000001,180.4,36.67,10,800.0
1998,5,23,23,30,0,0,0,0,0,0,0,-3,121.72,0,0.163,0.8,0.812,180.4,39.18,9,800.0
1998,5,24,0,0,0,0,0,0,0,0,0,-3,122.73,0,0.163,1.1,0.806,219.0,42.53,9,800.0
1998,5,24,0,30,0,0,0,0,0,0,0,-3,122.87,0,0.163,1.2000000000000002,0.8,219.0,45.5,8,800.0
1998,5,24,1,0,0,0,0,0,0,0,0,-2,122.13,0,0.163,1.3,0.795,248.4,46.01,7,800.0
1998,5,24,1,30,0,0,0,0,0,0,0,-2,120.54,0,0.163,1.3,0.791,248.4,49.25,6,800.0
1998,5,24,2,0,0,0,0,0,0,0,0,-3,118.19,1,0.163,1.4000000000000001,0.787,271.5,52.27,6,800.0
1998,5,24,2,30,0,0,0,0,0,0,0,-3,115.14,0,0.163,1.4000000000000001,0.783,271.5,56.02,5,800.0
1998,5,24,3,0,0,0,0,0,0,0,0,-3,111.49000000000001,1,0.163,1.4000000000000001,0.779,289.6,55.52,5,800.0
1998,5,24,3,30,0,0,0,0,0,0,0,-3,107.35000000000001,0,0.163,1.4000000000000001,0.773,289.6,55.53,4,800.0
1998,5,24,4,0,0,0,0,0,0,0,0,-3,102.78,1,0.163,1.5,0.768,305.0,55.17,4,800.0
1998,5,24,4,30,0,0,0,0,0,0,0,-3,97.87,1,0.163,1.5,0.762,305.0,55.19,4,800.0
1998,5,24,5,0,0,0,0,0,0,0,0,-3,92.67,0,0.163,1.5,0.757,317.0,56.050000000000004,4,800.0
1998,5,24,5,30,27,0,27,19,161,27,0,-3,87.25,1,0.163,1.9000000000000001,0.751,317.0,48.86,6,800.0
1998,5,24,6,0,42,432,105,42,432,105,0,-2,81.64,0,0.163,2.3000000000000003,0.746,325.90000000000003,45.78,8,800.0
1998,5,24,6,30,58,601,205,58,601,205,0,-2,75.88,1,0.163,2.7,0.737,325.90000000000003,42.82,10,800.0
1998,5,24,7,0,71,708,313,71,708,313,0,-2,70.01,0,0.163,3.1,0.729,338.1,36.24,12,800.0
1998,5,24,7,30,80,783,423,80,783,423,0,-2,64.05,0,0.163,3.5,0.718,338.1,31.82,14,800.0
1998,5,24,8,0,88,837,531,88,837,531,0,-3,58.04,0,0.163,4.0,0.708,338.20000000000005,25.23,16,800.0
1998,5,24,8,30,94,878,635,94,878,635,0,-3,51.99,0,0.163,3.9000000000000004,0.6990000000000001,338.20000000000005,23.68,17,800.0
1998,5,24,9,0,100,909,732,100,909,732,0,-4,45.96,0,0.163,3.9000000000000004,0.6900000000000001,333.3,21.68,18,800.0
1998,5,24,9,30,104,933,819,104,933,819,0,-4,39.980000000000004,0,0.163,3.7,0.684,333.3,20.36,18,800.0
1998,5,24,10,0,107,952,895,107,952,895,0,-4,34.12,0,0.163,3.6,0.679,327.1,19.14,19,800.0
1998,5,24,10,30,110,965,959,110,965,959,0,-4,28.490000000000002,0,0.163,3.5,0.677,327.1,19.13,19,800.0
1998,5,24,11,0,111,977,1008,111,977,1008,0,-4,23.3,0,0.163,3.4000000000000004,0.676,317.5,17.89,20,800.0
1998,5,24,11,30,112,983,1042,112,983,1042,0,-4,18.92,0,0.163,3.3000000000000003,0.675,317.5,17.88,20,800.0
1998,5,24,12,0,111,989,1062,111,989,1062,0,-4,16.080000000000002,0,0.163,3.3000000000000003,0.675,307.0,16.46,21,800.0
1998,5,24,12,30,111,989,1064,111,989,1064,0,-4,15.64,0,0.163,3.3000000000000003,0.675,307.0,16.46,21,800.0
1998,5,24,13,0,108,990,1052,108,990,1052,0,-4,17.79,0,0.163,3.4000000000000004,0.676,298.8,15.09,22,800.0
1998,5,24,13,30,107,985,1023,107,985,1023,0,-4,21.76,0,0.163,3.4000000000000004,0.675,298.8,15.08,22,800.0
1998,5,24,14,0,103,981,980,103,981,980,0,-5,26.75,0,0.163,3.4000000000000004,0.674,292.90000000000003,14.57,22,800.0
1998,5,24,14,30,101,970,921,101,970,921,0,-5,32.27,0,0.163,3.3000000000000003,0.673,292.90000000000003,14.56,22,800.0
1998,5,24,15,0,96,957,850,96,957,850,0,-5,38.06,0,0.163,3.2,0.673,289.3,14.09,22,800.0
1998,5,24,15,30,92,937,766,92,937,766,0,-5,44.01,0,0.163,3.0,0.677,289.3,14.97,22,800.0
1998,5,24,16,0,87,913,673,87,913,673,0,-6,50.03,0,0.163,2.9000000000000004,0.681,287.0,14.57,22,800.0
1998,5,24,16,30,81,878,572,81,878,572,0,-6,56.07,0,0.163,2.6,0.6900000000000001,287.0,14.57,21,800.0
1998,5,24,17,0,75,833,465,75,833,465,0,-6,62.09,0,0.163,2.4000000000000004,0.6990000000000001,283.1,14.47,21,800.0
1998,5,24,17,30,67,770,354,67,770,354,0,-6,68.06,0,0.163,1.7000000000000002,0.71,283.1,15.38,20,800.0
1998,5,24,18,0,57,679,245,57,679,245,0,-1,73.96000000000001,0,0.163,1.0,0.722,283.3,22.68,19,800.0
1998,5,24,18,30,44,540,141,44,540,141,0,-1,79.75,0,0.163,0.6000000000000001,0.735,283.3,24.13,18,800.0
1998,5,24,19,0,26,309,51,26,309,51,0,-2,85.4,0,0.163,0.30000000000000004,0.749,0.7000000000000001,24.91,17,800.0
1998,5,24,19,30,0,0,0,0,0,0,0,-2,90.88,0,0.163,0.6000000000000001,0.768,0.7000000000000001,26.53,16,800.0
1998,5,24,20,0,0,0,0,0,0,0,0,-3,96.15,0,0.163,0.9,0.787,82.4,26.69,15,800.0
1998,5,24,20,30,0,0,0,0,0,0,0,-3,101.15,0,0.163,1.0,0.81,82.4,28.45,14,800.0
1998,5,24,21,0,0,0,0,0,0,0,0,-2,105.82000000000001,0,0.163,1.2000000000000002,0.833,103.4,31.88,13,800.0
1998,5,24,21,30,0,0,0,0,0,0,0,-2,110.10000000000001,0,0.163,1.2000000000000002,0.854,103.4,34.02,12,800.0
1998,5,24,22,0,0,0,0,0,0,0,0,-2,113.9,0,0.163,1.3,0.876,121.2,36.97,12,800.0
1998,5,24,22,30,0,0,0,0,0,0,0,-2,117.14,1,0.163,1.3,0.898,121.2,39.480000000000004,11,800.0
1998,5,24,23,0,0,0,0,0,0,0,0,-1,119.71000000000001,0,0.163,1.4000000000000001,0.92,140.8,40.96,11,800.0
1998,5,24,23,30,0,0,0,0,0,0,0,-1,121.54,1,0.163,1.4000000000000001,0.9430000000000001,140.8,43.76,10,800.0
1998,5,25,0,0,0,0,0,0,0,0,0,-1,122.55,0,0.163,1.5,0.967,162.0,45.59,9,800.0
1998,5,25,0,30,0,0,0,0,0,0,0,-1,122.68,0,0.163,1.4000000000000001,0.99,162.0,48.730000000000004,8,800.0
1998,5,25,1,0,0,0,0,0,0,0,0,0,121.95,0,0.163,1.4000000000000001,1.014,181.5,50.7,8,800.0
1998,5,25,1,30,0,0,0,0,0,0,0,0,120.38,0,0.163,1.3,1.032,181.5,54.24,8,800.0
1998,5,25,2,0,0,0,0,0,0,0,0,0,118.03,0,0.163,1.3,1.051,202.9,55.550000000000004,8,800.0
1998,5,25,2,30,0,0,0,0,0,0,0,0,114.99000000000001,0,0.163,1.3,1.061,202.9,55.54,8,800.0
1998,5,25,3,0,0,0,0,0,0,0,0,0,111.36,0,0.163,1.3,1.073,224.3,55.63,8,800.0
1998,5,25,3,30,0,0,0,0,0,0,0,0,107.22,0,0.163,1.2000000000000002,1.073,224.3,55.63,7,800.0
1998,5,25,4,0,0,0,0,0,0,0,0,0,102.66,1,0.163,1.2000000000000002,1.075,248.20000000000002,54.89,7,800.0
1998,5,25,4,30,0,0,0,0,0,0,0,0,97.76,0,0.163,1.1,1.065,248.20000000000002,54.9,7,800.0
1998,5,25,5,0,0,0,0,0,0,0,0,0,92.57000000000001,0,0.163,1.1,1.055,264.0,54.620000000000005,8,800.0
1998,5,25,5,30,20,153,27,20,153,27,0,0,87.15,0,0.163,1.1,1.037,264.0,51.06,9,800.0
1998,5,25,6,0,44,414,105,44,414,105,0,0,81.55,0,0.163,1.2000000000000002,1.018,260.8,48.050000000000004,10,800.0
1998,5,25,6,30,61,579,203,61,579,203,0,0,75.8,0,0.163,1.3,0.997,260.8,44.99,11,800.0
1998,5,25,7,0,73,690,310,73,690,310,0,0,69.93,0,0.163,1.5,0.976,253.20000000000002,36.08,13,800.0
1998,5,25,7,30,82,765,418,82,765,418,0,0,63.97,0,0.163,1.7000000000000002,0.9570000000000001,253.20000000000002,31.740000000000002,15,800.0
1998,5,25,8,0,90,822,526,90,822,526,0,-2,57.96,0,0.163,1.9000000000000001,0.9390000000000001,226.60000000000002,25.51,18,800.0
1998,5,25,8,30,96,863,629,96,863,629,0,-2,51.92,0,0.163,2.5,0.927,226.60000000000002,23.96,19,800.0
1998,5,25,9,0,100,896,725,100,896,725,0,-1,45.89,0,0.163,3.1,0.916,205.0,21.76,20,800.0
1998,5,25,9,30,105,920,811,105,920,811,0,-1,39.910000000000004,0,0.163,3.7,0.912,205.0,21.76,21,800.0
1998,5,25,10,0,108,939,886,108,939,886,0,-1,34.04,0,0.163,4.3,0.909,199.10000000000002,20.6,22,800.0
1998,5,25,10,30,111,952,949,111,952,949,0,-1,28.400000000000002,0,0.163,4.7,0.911,199.10000000000002,20.6,22,800.0
1998,5,25,11,0,113,962,997,113,962,997,0,-1,23.18,1,0.163,5.2,0.914,198.8,19.04,23,800.0
1998,5,25,11,30,114,968,1031,114,968,1031,0,-1,18.78,0,0.163,5.5,0.919,198.8,19.03,23,800.0
1998,5,25,12,0,115,971,1049,115,971,1049,0,-2,15.91,0,0.163,5.800000000000001,0.924,201.0,17.580000000000002,24,800.0
1998,5,25,12,30,115,972,1052,115,972,1052,0,-2,15.46,0,0.163,5.9,0.929,201.0,17.57,24,800.0
1998,5,25,13,0,114,969,1038,114,969,1038,0,-2,17.62,0,0.163,6.0,0.934,203.0,16.32,24,800.0
1998,5,25,13,30,113,964,1009,113,964,1009,0,-2,21.61,0,0.163,5.9,0.9420000000000001,203.0,16.31,24,800.0
1998,5,25,14,0,110,955,965,110,955,965,0,-2,26.61,0,0.163,5.9,0.9510000000000001,204.70000000000002,16.21,25,800.0
1998,5,25,14,30,108,943,907,108,943,907,0,-2,32.14,0,0.163,5.800000000000001,0.965,204.70000000000002,16.21,25,800.0
1998,5,25,15,0,105,925,835,105,925,835,0,-2,37.95,0,0.163,5.7,0.98,207.70000000000002,16.23,25,800.0
1998,5,25,15,30,100,904,752,100,904,752,0,-2,43.9,0,0.163,5.6000000000000005,0.995,207.70000000000002,16.23,24,800.0
1998,5,25,16,0,96,874,659,96,874,659,0,-2,49.92,0,0.163,5.6000000000000005,1.01,212.4,16.29,24,800.0
1998,5,25,16,30,90,837,559,90,837,559,0,-2,55.96,0,0.163,5.6000000000000005,1.018,212.4,17.29,23,800.0
1998,5,25,17,0,83,786,453,83,786,453,0,-2,61.980000000000004,0,0.163,5.7,1.027,218.0,18.400000000000002,23,800.0
1998,5,25,17,30,74,720,345,74,720,345,0,-2,67.95,0,0.163,5.4,1.018,218.0,19.56,22,800.0
1998,5,25,18,0,64,625,237,64,625,237,1,-1,73.84,0,0.163,5.2,1.012,222.5,21.56,21,800.0
1998,5,25,18,30,49,484,136,49,484,136,0,-1,79.63,0,0.163,4.4,0.989,222.5,24.39,19,800.0
1998,5,25,19,0,28,259,50,28,259,50,7,0,85.28,4,0.163,3.6,0.967,222.8,30.66,17,800.0
1998,5,25,19,30,0,0,0,0,0,0,7,0,90.75,0,0.163,3.6,0.9440000000000001,222.8,32.67,16,800.0
1998,5,25,20,0,0,0,0,0,0,0,7,0,96.01,0,0.163,3.6,0.922,217.4,35.95,15,800.0
1998,5,25,20,30,0,0,0,0,0,0,7,0,101.0,0,0.163,3.8000000000000003,0.907,217.4,35.96,14,800.0
1998,5,25,21,0,0,0,0,0,0,0,7,0,105.67,0,0.163,4.1000000000000005,0.892,211.8,36.4,14,800.0
1998,5,25,21,30,0,0,0,0,0,0,7,0,109.94,0,0.163,4.3,0.877,211.8,38.81,14,800.0
1998,5,25,22,0,0,0,0,0,0,0,4,0,113.74000000000001,0,0.163,4.5,0.862,207.70000000000002,39.43,14,800.0
1998,5,25,22,30,0,0,0,0,0,0,4,0,116.97,0,0.163,4.6000000000000005,0.842,207.70000000000002,42.06,13,800.0
1998,5,25,23,0,0,0,0,0,0,0,4,0,119.54,0,0.163,4.7,0.8220000000000001,204.10000000000002,42.54,13,800.0
1998,5,25,23,30,0,0,0,0,0,0,0,0,121.36,0,0.163,4.800000000000001,0.799,204.10000000000002,45.410000000000004,12,800.0
1998,5,26,0,0,0,0,0,0,0,0,7,0,122.37,0,0.163,4.9,0.777,201.60000000000002,45.22,12,800.0
1998,5,26,0,30,0,0,0,0,0,0,1,0,122.51,0,0.163,4.800000000000001,0.759,201.60000000000002,48.29,11,800.0
1998,5,26,1,0,0,0,0,0,0,0,7,0,121.78,0,0.163,4.800000000000001,0.742,199.0,47.51,11,800.0
1998,5,26,1,30,0,0,0,0,0,0,7,0,120.21000000000001,0,0.163,4.5,0.736,199.0,50.77,10,800.0
1998,5,26,2,0,0,0,0,0,0,0,1,0,117.87,0,0.163,4.3,0.73,194.0,49.92,9,800.0
1998,5,26,2,30,0,0,0,0,0,0,0,0,114.85000000000001,0,0.163,4.1000000000000005,0.73,194.0,53.370000000000005,8,800.0
1998,5,26,3,0,0,0,0,0,0,0,0,0,111.22,0,0.163,4.0,0.731,186.20000000000002,52.58,8,800.0
1998,5,26,3,30,0,0,0,0,0,0,0,0,107.10000000000001,0,0.163,3.9000000000000004,0.731,186.20000000000002,56.25,8,800.0
1998,5,26,4,0,0,0,0,0,0,0,0,0,102.55,0,0.163,3.9000000000000004,0.731,182.4,56.02,8,800.0
1998,5,26,4,30,0,0,0,0,0,0,1,0,97.65,0,0.163,4.1000000000000005,0.732,182.4,56.03,8,800.0
1998,5,26,5,0,0,0,0,0,0,0,7,0,92.47,0,0.163,4.4,0.733,181.5,56.7,8,800.0
1998,5,26,5,30,0,0,0,21,140,28,4,0,87.06,4,0.163,4.7,0.738,181.5,56.71,8,800.0
1998,5,26,6,0,2,0,2,47,395,106,6,0,81.47,0,0.163,5.0,0.743,180.9,54.53,9,800.0
1998,5,26,6,30,4,0,4,66,564,205,6,0,75.72,0,0.163,5.6000000000000005,0.75,180.9,51.0,9,800.0
1998,5,26,7,0,63,0,63,81,667,311,6,0,69.86,0,0.163,6.2,0.757,189.0,48.11,10,800.0
1998,5,26,7,30,180,286,306,91,745,419,7,0,63.9,0,0.163,6.9,0.763,189.0,45.03,11,800.0
1998,5,26,8,0,95,781,510,99,805,527,8,0,57.89,0,0.163,7.6000000000000005,0.769,192.8,38.1,13,800.0
1998,5,26,8,30,106,846,629,106,846,629,0,0,51.86,0,0.163,8.0,0.785,192.8,35.7,14,800.0
1998,5,26,9,0,106,890,727,106,890,727,0,-2,45.82,0,0.163,8.5,0.801,192.70000000000002,27.25,15,800.0
1998,5,26,9,30,257,638,748,110,913,812,8,-2,39.83,0,0.163,8.8,0.8220000000000001,192.70000000000002,25.57,16,800.0
1998,5,26,10,0,111,936,888,111,936,888,0,-3,33.96,0,0.163,9.1,0.844,194.10000000000002,22.51,17,800.0
1998,5,26,10,30,114,949,950,114,949,950,0,-3,28.310000000000002,0,0.163,9.200000000000001,0.854,194.10000000000002,21.14,18,800.0
1998,5,26,11,0,460,457,881,117,958,998,8,-3,23.080000000000002,0,0.163,9.4,0.864,198.20000000000002,19.62,19,800.0
1998,5,26,11,30,436,534,942,118,964,1032,8,-3,18.650000000000002,0,0.163,9.5,0.87,198.20000000000002,19.61,20,800.0
1998,5,26,12,0,488,470,941,119,967,1050,7,-3,15.75,0,0.163,9.700000000000001,0.876,203.8,18.78,21,800.0
1998,5,26,12,30,530,357,874,119,967,1052,8,-3,15.290000000000001,0,0.163,9.8,0.896,203.8,18.78,21,800.0
1998,5,26,13,0,362,652,984,117,965,1038,8,-2,17.45,0,0.163,10.0,0.917,209.5,18.93,21,800.0
1998,5,26,13,30,116,959,1009,116,959,1009,1,-2,21.47,0,0.163,10.0,0.9420000000000001,209.5,18.93,21,800.0
1998,5,26,14,0,111,954,965,111,954,965,0,-1,26.48,0,0.163,10.0,0.967,214.0,20.52,22,800.0
1998,5,26,14,30,108,941,907,108,941,907,0,-1,32.02,0,0.163,9.8,0.986,214.0,20.52,21,800.0
1998,5,26,15,0,102,929,836,102,929,836,0,0,37.83,0,0.163,9.700000000000001,1.004,216.10000000000002,21.66,21,800.0
1998,5,26,15,30,98,908,754,98,908,754,0,0,43.79,0,0.163,9.5,1.018,216.10000000000002,23.02,20,800.0
1998,5,26,16,0,91,886,663,91,886,663,0,0,49.81,0,0.163,9.3,1.032,217.5,23.73,20,800.0
1998,5,26,16,30,85,851,563,85,851,563,0,0,55.85,0,0.163,9.0,1.036,217.5,25.240000000000002,19,800.0
1998,5,26,17,0,76,811,458,76,811,458,0,0,61.870000000000005,0,0.163,8.700000000000001,1.041,218.8,25.740000000000002,19,800.0
1998,5,26,17,30,68,747,350,68,747,350,0,0,67.83,0,0.163,8.1,1.039,218.8,27.400000000000002,18,800.0
1998,5,26,18,0,57,663,243,57,663,243,0,0,73.73,0,0.163,7.5,1.037,219.4,29.72,17,800.0
1998,5,26,18,30,45,526,141,45,526,141,0,0,79.51,0,0.163,6.5,1.033,219.4,33.730000000000004,16,800.0
1998,5,26,19,0,27,306,53,27,306,53,0,0,85.15,0,0.163,5.5,1.029,219.3,37.56,15,800.0
1998,5,26,19,30,0,0,0,0,0,0,0,0,90.62,0,0.163,5.0,1.022,219.3,40.07,14,800.0
1998,5,26,20,0,0,0,0,0,0,0,0,1,95.88,0,0.163,4.6000000000000005,1.016,217.5,44.45,13,800.0
1998,5,26,20,30,0,0,0,0,0,0,0,1,100.86,0,0.163,4.5,1.006,217.5,47.47,12,800.0
1998,5,26,21,0,0,0,0,0,0,0,0,1,105.52,0,0.163,4.4,0.998,215.70000000000002,48.49,11,800.0
1998,5,26,21,30,0,0,0,0,0,0,0,1,109.79,0,0.163,4.3,0.987,215.70000000000002,51.81,10,800.0
1998,5,26,22,0,0,0,0,0,0,0,0,1,113.58,0,0.163,4.3,0.977,215.20000000000002,52.49,10,800.0
1998,5,26,22,30,0,0,0,0,0,0,0,1,116.8,0,0.163,4.0,0.969,215.20000000000002,56.11,9,800.0
1998,5,26,23,0,0,0,0,0,0,0,0,1,119.37,0,0.163,3.8000000000000003,0.961,213.4,56.75,9,800.0
1998,5,26,23,30,0,0,0,0,0,0,0,1,121.19,0,0.163,3.5,0.9540000000000001,213.4,60.69,8,800.0
1998,5,27,0,0,0,0,0,0,0,0,0,1,122.19,0,0.163,3.2,0.9470000000000001,211.60000000000002,61.35,8,800.0
1998,5,27,0,30,0,0,0,0,0,0,0,1,122.34,0,0.163,2.9000000000000004,0.937,211.60000000000002,65.65,7,800.0
1998,5,27,1,0,0,0,0,0,0,0,0,2,121.61,0,0.163,2.7,0.927,206.5,66.52,7,800.0
1998,5,27,1,30,0,0,0,0,0,0,0,2,120.06,0,0.163,2.5,0.908,206.5,71.22,6,800.0
1998,5,27,2,0,0,0,0,0,0,0,0,2,117.73,0,0.163,2.4000000000000004,0.889,199.20000000000002,71.82000000000001,6,800.0
1998,5,27,2,30,0,0,0,0,0,0,0,2,114.71000000000001,0,0.163,2.3000000000000003,0.867,199.20000000000002,76.93,5,800.0
1998,5,27,3,0,0,0,0,0,0,0,0,2,111.10000000000001,0,0.163,2.2,0.846,192.3,76.85000000000001,5,800.0
1998,5,27,3,30,0,0,0,0,0,0,0,2,106.98,0,0.163,2.2,0.8260000000000001,192.3,82.38,5,800.0
1998,5,27,4,0,0,0,0,0,0,0,0,2,102.44,0,0.163,2.2,0.807,185.9,81.57000000000001,5,800.0
1998,5,27,4,30,0,0,0,0,0,0,0,2,97.55,0,0.163,2.4000000000000004,0.789,185.9,81.59,4,800.0
1998,5,27,5,0,0,0,0,0,0,0,0,1,92.38,0,0.163,2.6,0.772,180.4,80.76,4,800.0
1998,5,27,5,30,19,205,30,19,205,30,0,1,86.98,0,0.163,3.3000000000000003,0.76,180.4,75.38,5,800.0
1998,5,27,6,0,39,484,111,39,484,111,0,1,81.39,0,0.163,4.0,0.748,182.20000000000002,64.27,7,800.0
1998,5,27,6,30,52,644,212,52,644,212,0,1,75.65,0,0.163,4.2,0.742,182.20000000000002,60.09,8,800.0
1998,5,27,7,0,62,749,321,62,749,321,0,0,69.79,0,0.163,4.5,0.737,199.5,51.18,10,800.0
1998,5,27,7,30,70,817,430,70,817,430,0,0,63.84,0,0.163,4.7,0.738,199.5,47.89,11,800.0
1998,5,27,8,0,75,869,538,75,869,538,0,0,57.83,0,0.163,5.0,0.74,203.70000000000002,39.04,12,800.0
1998,5,27,8,30,81,905,641,81,905,641,0,0,51.79,0,0.163,5.2,0.746,203.70000000000002,36.59,13,800.0
1998,5,27,9,0,84,935,737,84,935,737,0,-1,45.76,0,0.163,5.5,0.753,205.8,32.63,15,800.0
1998,5,27,9,30,88,956,823,88,956,823,0,-1,39.77,0,0.163,5.7,0.763,205.8,30.61,16,800.0
1998,5,27,10,0,90,973,898,90,973,898,0,-1,33.89,0,0.163,5.9,0.774,208.60000000000002,26.05,17,800.0
1998,5,27,10,30,93,984,960,93,984,960,0,-1,28.23,0,0.163,6.0,0.789,208.60000000000002,24.47,18,800.0
1998,5,27,11,0,95,991,1008,95,991,1008,0,-2,22.98,0,0.163,6.1000000000000005,0.804,211.5,22.29,20,800.0
1998,5,27,11,30,96,996,1041,96,996,1041,0,-2,18.52,0,0.163,6.1000000000000005,0.8210000000000001,211.5,20.95,21,800.0
1998,5,27,12,0,98,997,1059,98,997,1059,0,-2,15.59,0,0.163,6.1000000000000005,0.838,214.4,18.990000000000002,22,800.0
1998,5,27,12,30,98,997,1061,98,997,1061,0,-2,15.120000000000001,0,0.163,6.1000000000000005,0.853,214.4,17.87,22,800.0
1998,5,27,13,0,98,993,1047,98,993,1047,0,-3,17.29,0,0.163,6.2,0.868,217.20000000000002,16.36,23,800.0
1998,5,27,13,30,97,988,1018,97,988,1018,0,-3,21.32,0,0.163,6.1000000000000005,0.88,217.20000000000002,16.36,23,800.0
1998,5,27,14,0,96,979,974,96,979,974,0,-3,26.36,0,0.163,6.1000000000000005,0.893,221.10000000000002,16.27,24,800.0
1998,5,27,14,30,94,967,916,94,967,916,0,-3,31.900000000000002,0,0.163,6.1000000000000005,0.901,221.10000000000002,16.27,24,800.0
1998,5,27,15,0,92,951,844,92,951,844,0,-3,37.72,0,0.163,6.1000000000000005,0.91,225.70000000000002,16.43,24,800.0
1998,5,27,15,30,88,932,762,88,932,762,0,-3,43.68,0,0.163,5.9,0.915,225.70000000000002,16.43,23,800.0
1998,5,27,16,0,84,905,670,84,905,670,0,-2,49.7,0,0.163,5.800000000000001,0.921,229.9,16.68,23,800.0
1998,5,27,16,30,79,871,570,79,871,570,0,-2,55.74,0,0.163,5.6000000000000005,0.925,229.9,17.71,22,800.0
1998,5,27,17,0,73,826,464,73,826,464,0,-2,61.76,0,0.163,5.5,0.93,233.70000000000002,18.03,22,800.0
1998,5,27,17,30,65,765,355,65,765,355,0,-2,67.72,0,0.163,4.800000000000001,0.933,233.70000000000002,19.150000000000002,21,800.0
1998,5,27,18,0,56,678,247,56,678,247,0,-1,73.61,0,0.163,4.1000000000000005,0.937,237.60000000000002,22.12,20,800.0
1998,5,27,18,30,44,545,144,44,545,144,0,-1,79.39,0,0.163,3.0,0.935,237.60000000000002,26.64,17,800.0
1998,5,27,19,0,27,326,55,27,326,55,0,0,85.03,0,0.163,2.1,0.933,242.60000000000002,35.42,15,800.0
1998,5,27,19,30,0,0,0,0,0,0,0,0,90.49,0,0.163,2.0,0.927,242.60000000000002,37.77,14,800.0
